Line Start,Line End,Rhyme Type,Words
1,2,M,frere / chiere
3,4,M,honestee / he
5,6,M,wyf / lyf
7,8,M,thee / difficultee
9,10,M,seye / weye
11,12,M,game / name
13,14,M,clergye / compaignye
15,16,M,game / name
17,18,M,sayd / apayd
19,20,M,doun / fornicacioun
21,22,M,ende / hende
23,24,F,estaat / debaat
25,26,M,be / me
27,28,M,lot / grot
29,30,M,honour / lymytour
31,32,M,cryme / tyme
33,34,M,ywis / this
35,36,M,frere / deere
