Line Number,Word 1,Word 2,Rhyme Type
1,stood,wood,M
3,ire,desire,M
5,curteisye,lye,M
7,telle,helle,M
9,wonder,asonder,F
11,telle,helle,M
13,visioun,doun,M
15,were,frere,M
17,wo,tho,M
19,grace,place,M
21,millioun,doun,M
23,tayl,sayl,M
25,he,se,M
27,place,space,M
29,hyve,dryve,M
31,route,aboute,M
33,gon,everychon,M
35,stille,fille,M
37,place,grace,M
39,awook,quook,M
41,mynde,kynde,M
43,frere,manere,M
